review,polarity,avg_word
"'uang','diterima','status','tes','antigenya','dikonfirmasi','dikonfirmasi','maunya','nerima','uang','layan','customer','responya','lancar','lancar','kecewa','berat'",negatif,8.705882352941176
"'aplikasi','membantu','keluarga','membeli','obat','obatan','vitamin','tes','pacar','pandemi','bagus','pokoknya'",positif,8.333333333333334
"'aplikasi','bagus','scheduling','dokter','antre','rumah,sakit','Cuma','pelayanan','mengecewakan','hasil','tes','infokan','sms','selesai','hasil','tes','hardcopy','softcopy','ambil','tes','media','chat','pelayanan','responya','lambat','respon','menit','memutuskan','jalur','komunikasi','ulang','respon','lambat','pelayanan','konfirmasi','konfirmasi','terkait','sla','sisi','responsif'",negatif,8.365853658536585
"'dokter','responsif','nyaman','konsultasi','terima,kasih'",positif,8.666666666666666
"'membantu','sulit','rumah'",positif,8.0
"'keren','aplikasi','membantu','darurat','terima','kasih','feny','ramah','konsultasi','resepnya','cocok'",positif,8.454545454545455
"'iwan','setiawan','ag','salah','driver','gojek','bandar','lampung','konfirmasi','orderan','apotek','jesaya','farma','orderan','pengambilan','obat','harap','menunggu','barang','persiapkan','obat','pemesanan','tersedia','aplikasi','gojek','jalankan','pemesanan','gojek','barang','driver','tingal','bawa','barang','menjalankan','orderan','berdasarkan','konfirmasi','pelangan','apotek'",negatif,8.794871794871796
"'niat','make','aplikasi','cepat','rumah','apoteknya','apotek','bumn','swasta','diskitar','fitur','ngebuat','pembeliatau','driver','milih','apotek','terdekat','pakai','manual','nahan','sakit','posisi','kota'",negatif,8.0
"'chat','berbayar','lebih,baik','pakai','bagus','google','gratis'",negatif,7.125
"'aplikasi','membantu','metode','pembayaranya','tambahin','pembesaran','harga','baik','tingkatkan','sukses','terima','kasih'",negatif,9.333333333333334
"'bagus','puas','petugas','ramah','memahami','dibidangnya','kepemilikan','kustomer','layani','ramah','kustomer','merasakan','puas','upgrade','bidang','kedokteran','memperbarui','terbaru','medicine','informasi','virus','corona','virus','lainya','vaksin','umur','servis','drivethru','dimudahkan','pengajuan','sertifikat','hasilnya','harga','terjangkau'",positif,9.294117647058824
"'terima','kasih','membntu','era','pandemi','sulit','rumah,sakit','konsultasi','diam','rumah','tingal','chat','dokternya','ramah','responsif'",positif,7.8125
"'membantu','pademi'",positif,9.0
"'membantu','konsultasi','kesehatan'",positif,11.0
"'selamat','malam','mohon','maaf','berbayar','konsultasi','salah','dokter','aplikasi','terima,kasih'",positif,8.090909090909092
"'mencari','obat','mudah','pelayananya','cepat'",positif,8.4
"'dokternya','sabar','jelas','akurat','baik','terima,kasih','dokter','bosen','ya','dokter','kesehatan','bantu'",positif,7.461538461538462
"'aplikasi','membantu','anak','anak','keluarga','sehat','berangkat','klinik','langsung','terima','kasih','bagus'",positif,8.333333333333334
"'uang','pengembalian,dana','juta','pembatalan','pacar','dikirim','tangal','februari','februari','statusnya','proses'",negatif,8.75
"'membantu','musim','pandemi'",negatif,8.666666666666666
"'bagus','dokternya','ramah','puas','berkeluh','kesah','biaya','murah','di,rumah','memudahkan','diksi','resep','dikasi','penjelasan','detail','bayar','konsulnya','diskon','terima,kasih'",positif,7.809523809523809
"'aplikasi','membantu','pandemi','dokter','dokternya','bagus','obat','obatan','efektif','diskon','konsultasi'",positif,8.909090909090908
"'membantu','pandemi'",positif,9.5
"'bagus','membantu','keluarga','setahun','bagus','hasiat','obat','obatan','kasih','bagus','bagus'",positif,7.818181818181818
"'aplikasi','membantu','harga','konsultasi','bersahabat','dokter','ramah'",positif,9.428571428571429
"'dokternya','ramah','responya','cepat','direkomendasikan','bagus','repot','repot','kerumah','sakit','obatnya','langsung','dikirim','bagus'",positif,8.928571428571429
"'bagus','membantu','respon','dokter','cepat','rumah,sakit','konsultasi','obat','dikirim','rumah','terima,kasih'",positif,7.615384615384615
"'membantu','pandemi','rumah','beli','obat','anak','sakit','suruh','bagustrimakasih','aplikasi','membantu','bagus'",positif,8.5
"'membantu','konsultasi','kesehatan'",positif,11.0
"'pakai','aplikasi','binggung','konsultasi','baik','ramah','jelas','terimakasih'",positif,9.0
"'senang','aplikasi','mempermudah','sehat','konsultasi','daring','kondisi','pandemi'",positif,9.5
"'baik','kesehatan','konsultasi','dokter','dokternya','ramah','ramah','baik'",positif,8.5
"'anjuran','kasih','obat','saran','berguna'",positif,7.6
"'terimakasih','mas','amirul','cepat','respon','surat','bagus','pekerjaan','man','bagus','kesulitan','aktifkan','lokasi','login','tolong','dibantu','senoari'",negatif,8.235294117647058
"'bagus','secepat','kilat','penjelasan','detail'",positif,8.6
"'ramah','ramah','bagus','responsif','penjelasan','butuhkan'",positif,9.0
"'membantu','kondisi','covid'",positif,8.666666666666666
"'maaf','rapid','antigen','kemayoran','metode','pembayaran','pakai','anjungan,tunai,mandiri','bri','terima,kasih'",positif,7.6923076923076925
"'dokter','ramah','penjelasan','akurat'",positif,8.75
"'terimakasih','dokter','semoga','bermanfaat'",positif,10.25
"'aplikasi','bagus','murah','terima,kasih'",positif,7.4
"'membantu','bermanfaat','pandemi','obat','dianjurkan','baik','cepat','menyembuhkan','sesuai','penyakit','sasaran','terima','kasih'",positif,9.076923076923077
"'bagus','konsultasi','jam','obat','langsung','jam','aplikasi','membantu','semoga','obat','cocok'",positif,7.818181818181818
"'dokternya','menjelaskan','jelas'",positif,10.333333333333334
"'pembayaran','ovo','dana'",positif,7.666666666666667
"'bagus','kasih','informasi','menarik','baik'",positif,8.0
"'mantap','murah','konsultasi','dokter','bayar','gopay'",positif,8.166666666666666
"'membantu','pengalaman'",positif,11.0
"'baik','penanganan','suka','panik','diagnose','baik','langsung','ahlinya','teman-teman'",positif,8.777777777777779
"'pemesanan','pengiriman','obat','cepat','membantu','keadan','mendesak','ayah','obat','jantung','secepatnya','jam','terima','kasih'",positif,8.357142857142858
"'aplikasi','bagus','membantu'",positif,9.0
"'aplikasi','bagus','dokternya','responya','cepat','bagus'",positif,8.666666666666666
"'pelayanan','baik','hasil','cepat','diterima','customer'",positif,8.5
"'chat','dokternya','membantu'",positif,9.0
"'praktis','membantu','terima,kasih'",positif,8.0
"'w','kirim','mata','m','yun','ukm','j','mi'",positif,4.5
"'puas','cepat','tangap','bantu'",positif,7.0
"'berbayar','gratis','obat','batuk','pilek','terbaik','dijual','warung','paham','perbedan','obat','lumayan','aplikasi','lihat','dokter','cantik','pengalamanya','lulusan','bintang','aplikasi'",negatif,8.5
"'terima,kasih','dokter','uji','asiah','m','sc','dokternya','baik','ramah','jelas','penjelasanya','senang','konsultasi','bu','dokter'",positif,7.3125
"'sedang,apa','mengantri','klinik','rumah','sakit','dokter','lebih,baik','tingal','klik','konsultasi','keluhan','menunggu','obat','beres','keren','terima,kasih','kasih'",positif,7.4
"'bintang','pilihan','pembayaran','terbatas','evaluasi','pilihan','pembayaran','linkaja','transfer','rekening','virtual'",negatif,9.909090909090908
"'paket','pertangung','terimakasih','dana','diganti','proses'",negatif,9.166666666666666
"'bintang','coba','masuk','langsung','sinyal','telepon,genggam','mendukung'",negatif,8.375
"'bagus','konsultasi','langsung','dokter','spesialis','semoga','sukses'",positif,9.142857142857142
"'konsultasi','memuaskan','lumayan','ramah'",positif,9.75
"'penolong','aplikasi','pengguna','mudah'",positif,9.25
"'membantu','kondisi','rumah','sakit','pasien','aman','sehat','t','jaga','terima','kasih','pertahankan','respon','cepat','dokter'",positif,7.6
"'konsultasi','pakai','bayar','kaya','lebih,baik','langsung','rumah,sakit','langsung','kasih','obatnya','bukanya','membantu'",negatif,7.857142857142857
"'membantu','darurat','membutuhkan','obat','malam','haripun','chat','dokter','spesialis','obatny','cepat','dtangnya','terima,kasih','gosend'",positif,8.333333333333334
"'kode','voucher','bilang','invalid'",positif,8.0
"'proses','mudah','cepat','pemesanan','obat'",positif,7.8
"'terima,kasih','aplikasi','mudah','konsultasi','dokter','semoga','sakit','sembuh','amin'",positif,7.9
"'membantu','sakit','mag','kosan','berjalan','apotek','pesan','beli','gojek','puji','tuhan','langsung','minum','obat','sembuh','untung','bagus'",positif,7.411764705882353
"'bagus','bermanfaat','teratas'",positif,9.333333333333334
"'praktis','dokter','pelayanan','ramah','bagus'",positif,8.4
"'praktis','puas','terima','kasih'",positif,7.5
"'membantu','pandemi','hamil','puas','respon','baik','ramah','dokter','dokter','senang','terbaik','suka'",positif,7.666666666666667
"'terima,kasih','apotek','pesan','obat','rutin','suami','semoga','smakin','bagus','depanya','terima,kasih','bagus'",positif,7.142857142857143
"'membantu','konsultasi','dokter','antre','pembelian','obat','mudah','langsung','diantar','rumah'",positif,8.7
"'dokternya','tangap','cepat','respon'",positif,8.5
"'call','servis','dokter','menelepon','menawarkan','prodak','unlimited','perbulan','sistem','auto','debit','fasilitas','bebas','chat','dokter','fitur','aplikasi','berubah','tarif','gratis','ulasan','lengkap'",negatif,8.409090909090908
"'dokternya','balasnya','cepat','ramah'",positif,8.75
"'barusan','telepon','mengatas','namakan','email','pribadi','data','nmor','rekening','anjungan,tunai,mandiri','bner','mohon','infonya','bner','bong','data','anjungan,tunai,mandiri','membawa','kepihak','ulasan','lengkap'",negatif,7.76
"'binggung','biaya','penanganan','biaya','ongkos,kirim','gataunya','biaya','penanganan','ongkirnya','tertawa','jatohnya','murah','terimakasih','suka'",positif,8.933333333333334
"'respon','pelayanan','lambat','keluhan'",negatif,9.0
"'pesan','obatnya','susah','mencari','driver','pesan','offline','langsung','apotek','kasih','lihat','resepnya'",negatif,8.166666666666666
"'bagus','konsultasi','dokternya','bagus'",positif,9.25
"'maaf','download','aplikasi','gejala','sakit','alami','kenakan','biaya','bantu'",negatif,7.888888888888889
"'bagus','terbantu','konsultasi','penyakit','obatnya','terima'",positif,9.333333333333334
"'bagus','aplikasinya','membantu'",positif,10.0
"'terima','kasih','serba','cepat'",positif,7.25
"'pagi','pagi','konsultasi','bu','dokter','cantik','diagnosis','baik','resep','terjangkau','bahasa','ramah','terima','kasih','bantu'",positif,7.8
"'maaf','mingu','hidung','mencium','bau','coba','jelaskan'",positif,7.285714285714286
"'rekomendasi','unduh','kesulitan','mencari','membeli','obat','dibutuhkan'",positif,9.571428571428571
"'membantu','terima','kasih'",positif,8.333333333333334
"'mag','kambuh','berat','dokter','untung','selesai','konsultasi','daring','resep','langsung','diorder','gojek','terima,kasih'",positif,7.928571428571429
"'bagus','cepat','pengiriman','semoga','obatnya','manjur','cepat','berkhasiat','secepat','pengiriman','sukses'",positif,9.0
"'pelayanan','pengobatan','penyembuhan'",positif,12.0
"'balita','usia','beberap','telinga','anak','sebelah','kanan','cairan','bau','anak','terkadang','memukul','telingan','telapak','tangan','kasih','obat','terima','kasih'",positif,7.7894736842105265
"'terima','kasih','aplikasi','malam','sakit','pinggang','salah','rekan','dokter','bernama','feny','membantu','sakit'",positif,7.923076923076923
"'buatin','dokter','chat','gratis'",positif,7.5
"'pandemi','membantu','klik','terhubung','konsultasi','obat','langsung','diantar'",positif,9.125
"'suda','pembayaran','chat','pembayaran','berhasil','chat','dokter','sibuk'",negatif,8.375
"'kesekian','konsultasi','dokter','dokter','konsultasi','nency','binggung','mingu','dokter','dokter','spesialis','libur','praktik','terima','kasih','dokter'",positif,8.75
"'membantu','obat','langsung','diantar','gopay','saldo','great','senang'",positif,8.0
"'instal','aplikasi','wlopun','tertawa','bagus','lengkap','mudah','instal','coba','konsultasi','gizi','keren','dokternya','asik','terima','kasih','aditya','mulyantari'",positif,8.277777777777779
"'pesan','obat','status','terkirim','terima','obatnya','telepon','pelayanan','ktnya','diurus','penyelesaian','ktnya','aplikasi','bagus','pelayanan','buruk'",negatif,8.6875
"'hai','cari','swab','antigen','rsatau','klinik','terdekat','reading','crash','mohon','dibantu'",negatif,7.636363636363637
"'membantu','terima,kasih'",positif,7.666666666666667
"'aplikasi','bagus','dokter','didalamnya','bertangung','bangat','semoga','aplikasi','berkembang','baik','dimasa'",positif,9.181818181818182
"'bagus','dokter','direkomendasikan'",positif,11.0
"'baik','diperbaiki','verifikasi','kode','otp','pembayaran','gopay','berulang','berulang','sukses','terima','kasih'",negatif,8.583333333333334
"'terbantu','pandemi','konsultasi','dokter','obat','dikirim','langsung','apotek','bayarnya','cashles'",positif,9.1
"'mudah','repot','repot','antre','antre','rumah,sakit','klinik','klik','konsultasi','kasih','resep','obat','thanks','semoga','dokter','sukses','amin','bagus'",positif,7.2631578947368425
"'membantu','cepat','praktis','memuaskan'",positif,9.25
"'log','out','verifikasi','kode','dikirim','sms','error'",negatif,7.0
"'era','pandemi','dokter','konsultasi','daring','membantu','terima','kasih'",positif,8.375
"'perlayan','baik','sopan','lokasi','mudah','area','luas','memudahkan','vaksin','menjalankan','proses','m','bravo'",positif,7.769230769230769
"'membantu','aman','selagi','pandemi','malas','antre','penjelasanya','memuaskan'",positif,9.0
"'terbantu','aplikasi','dokternya','baik','baik'",positif,8.6
"'konsultasi','dokter','baik','cepat','responsif','pesan','obat','status','pembayaranya','dibatalkan','jelek'",negatif,8.909090909090908
"'bagus','suka','aplikasi'",positif,7.666666666666667
"'pembayaran','dokternya','chat','terima,kasih','pengembalian,dana'",negatif,8.571428571428571
"'bagus','pelayanan','baik','jelas','cepat'",positif,7.6
"'membantu','pandemi','dokternya','baik','sabar','keluhan','pasien'",positif,8.571428571428571
"'konsultasi','dokter','mudah','menenangkan','panik','pertolongan','sakit'",positif,9.571428571428571
"'bagus','pelayananya'",positif,10.0
"'selamat','siang','dokter','barusan','telepon','mengatasnamakan','pelayanan','dokter','menjelaskan','klaim','dana','jt','data','lengkap','email','nomor','rekening','bank','aneh','email','nama','nomor','rek','un','ulasan','lengkap'",negatif,7.884615384615385
"'kasih','bonus','kaki','beli','obat','pakai'",positif,6.5
"'bagus','cepat','respon','dokternya','membantu','terima,kasih'",positif,8.0
"'terimakasih','aplikasi','bantu'",positif,10.0
"'cepat','tangap','aplikasi','sulit'",positif,8.0
"'terbaik','konsultasi','terbaik'",positif,10.0
"'malam','malam','sakit','kontak','langsung','konsuli','obat','kirim','membantu','infokan','teman','teman'",positif,7.833333333333333
"'aplikasi','orang','kelas','tibang','obat','bayar','sunguh','miris','negeri','ktika','orang','pintar','anugerah','membantu','ihklas','seakan','uwang','kuasa','tuhan'",negatif,7.7368421052631575
"'membantu','memfasilitasi','pendaftara','vaksinasi','covid','lanjut,usia','apotek','butuh','obat','malas','rumah'",positif,8.5
"'mantap','kemarin','putus','koneksi','chat','dokter','ulasan','bintang','lansung','ditelpon','dikembalikan','uangnya','mantap'",positif,8.76923076923077
"'membantu','resep','dokter','obat','dikirim','daring','terima','kasih'",positif,7.875
"'bagus','pandemi','membantu','terima','kasih','sukses','bantu'",positif,8.0
"'membantu','respon','cepat','terima,kasih'",positif,7.6
"'terbantu','adany','aplikasi','maju'",positif,8.25
"'alamat','maaf','mencantumkan','alamat','manual'",positif,8.8
"'aplikasi','ketiga','apotek','toko,online','sedia','barang','kondisi','edisi','th','beli','langsung','apotek','gojek','kasih','obat','edisi'",negatif,7.294117647058823
"'respon','dokter','cepat'",positif,7.666666666666667
"'bagus','antre','rumah','sakit'",positif,7.0
"'profesional','cepat','tangap'",positif,9.333333333333334
"'membantu','mudah'",positif,8.5
"'aplikasi','membantu','vet','dokter','suci','dokter','hewan','ramah','konsultasi','dokter','suci'",positif,7.909090909090909
"'membantu','terima,kasih'",positif,7.666666666666667
"'thanks','membantu','mendapt','resep','pergi','dokter'",positif,8.166666666666666
"'pengalaman','aplikasi','bagus','semoga','bermanfaat','membantu','menyembuhkan'",positif,10.428571428571429
"'mudah','konsultasi','dokter'",positif,9.0
"'nomor','telepon,genggam','muncul','otentikasi','nomor','telepon,genggam','tolong','tim','it','back','end','diperbaiki','terima,kasih'",negatif,7.4375
"'menolong','aplikasinya','darurat','anak','anak','ditingal','rumah','terima','kasih'",positif,8.444444444444445
"'aplikasi','pintar','membantu','dimasa','pandemi','antre','apotek','apotek','antre','dikasir','apotek','tingal','pakai','gopay','terima','kasih'",positif,8.0625
"'sistem','pembayaran','pakai','gopay','kasih','pembayaran','lakukan','indomaret','alfamaret'",negatif,9.333333333333334
"'terima,kasih','mempermudah','berobat','klinik','dimasa','pandemi'",positif,8.571428571428571
"'membantu','pengiriman','ongkosnya','mahal','kurir','reguler','tarif','ribu','kena','ribu'",negatif,8.1
"'uang','habis','ribu','konsultasi','resep','cuek','sam','dokternya','posisi','sakit'",negatif,7.5
"'mempermudah','konsultasi','janji','dokter','lingkungan','tingal'",negatif,10.0
"'beli','obat','sertakan','nota','pembelianya'",negatif,8.2
"'metode','pembayaran','sulit','kenpa','go','pay','isi','saldo','pakai','debit','teratas','rekening','bank','dam','sejisnya','hapy','hewan','bagus'",negatif,7.166666666666667
"'dokternya','baik','ramah'",positif,8.0
"'terbaik','menurutku','andalan','diriku','jelek','belanja','apotek','zaman','pandemi','aman','beli','daring'",positif,8.083333333333334
"'dokter','bagus','respon','cepat'",positif,7.5
"'terima,kasih','terkhusus','wid','patria','sabar','ramah','mendengarkan','konsultasi','pasien'",positif,8.5
"'tidak,bisa','disambung','gopay'",negatif,7.25
"'instal','sambung','gopay','tulisanya','nomor','terdaftar','nomor','gopaynya','terverifikasi','edit','bintangnya','terima,kasih'",negatif,8.923076923076923
"'konsultasi','chat','doctornya','kenakan','tarif','tarifnya'",negatif,9.166666666666666
"'bagus','pelayanan','cepat','dokter','ramah','harga','obat','jangkau'",positif,7.75
"'membantu','musim','pandemi'",positif,8.666666666666666
"'bagus','bagus','konsultasi','kehamilan','istri','semoga','berkah','sehat','amin'",positif,8.11111111111111
"'aplikasi','membantu'",positif,10.0
"'membantu','semoga','resep','obatnya','berkhasiat','kesembuhan','anak','terimakasih'",positif,9.625
"'lambat','respon','adminya','uang','cepat','keluhan','kendala','lambat','parah','jelek'",negatif,7.8
"'harga','bagus','sayang','error','lambat','respon','ditelpon','pelayanan','susah','masuk','hasil','rapid','antigen','jam','jam'",negatif,7.533333333333333
"'bagus','pelayananya','ramah'",positif,9.0
"'respon','costumer','servies','lambat','lambat','solusi','bermasalah','aplikasi','sinkron'",negatif,9.11111111111111
"'konsultasi','bayar','pakai','gopay','gagal','konsultasi','menu','konsultasi'",negatif,8.75
"'aplikasi','keren','membantu'",positif,9.0
"'auntik','vaksin','mandiri','kusus','lanjut,usia','umur','aplikasi'",positif,7.5
"'suka','pakai','aplikasi','konsultasi','murah','rumah','sakit'",positif,8.0
"'konsultasi','beli','obat','mudah','aplikasi','report','konsultasi','beli','obat','menunggu','rumah'",positif,8.181818181818182
"'aplikasi','membantu','suka'",positif,8.666666666666666
"'pelayanan','bagus','puas'",positif,8.0
"'bagus','mudahin','cek','tokonya','daerah'",negatif,7.6
"'kondisi','sulit','rumah','membantu','terima,kasih','barakalah'",positif,8.142857142857142
"'ok','memudahkan','membantu'",positif,8.666666666666666
"'bagus','membantu','terima','kasih','mudah','mudahan','berkembang'",positif,8.571428571428571
"'layanan','dokter','cepat','respon','komunikasi','terima','baik','terima','kasih'",positif,8.11111111111111
"'membantu','pandemi'",positif,9.5
"'pesan','obat','cepat','membantu','disetiap','kondisi'",positif,8.166666666666666
"'dokter','terlambat','postif','hamil','mohon','petunjuk','dokter'",positif,8.428571428571429
"'aplikasinya','mudah','membantu','semoga','responsif','melayani','konsultasi','terima,kasih'",positif,9.333333333333334
"'apotek','toko','beli','barang','harga','beli','ajar'",negatif,6.714285714285714
"'dokternya','ramah','komunikatif'",positif,10.333333333333334
"'terima','kasih','dokter','resep'",positif,7.5
"'bagus','pokoknya','musim','anak','sakit','mudah','nanganinya','terima,kasih','bantu'",positif,7.6
"'membantu','telepon','dimasa','pandemi','kedepanya','semoga','pilih','apotek'",positif,8.75
"'aplikasi','lambat','telepon,genggam','masuk','tampilan','aplikasi','redmi','note','mohon','bantuanya'",negatif,8.363636363636363
"'bayar','iklan','gratis'",negatif,7.333333333333333
"'masuk','kalender','kehamilan','menu'",negatif,8.5
"'proses','apotek'",negatif,8.0
"'membantu','tolong','mahal','mahal','konsultasi','pasien','butuh','bantuan','konsultasi'",negatif,8.88888888888889
"'asli','bagus','jam','malam','mencari','obat','pilek','anak','langsung','pakai','gojek'",positif,7.0
"'suka','aplikasi','membantu'",positif,8.666666666666666
"'memudahkan','konsultasi','dokter','membeli','obat','memudahkan','aplikasi','bagus'",positif,9.5
"'gatal','bintik','nanah','selangkangan','paha','petunjuk'",positif,8.666666666666666
"'pengguna','bagus','terima,kasih','penilaian','berubah','bagus','pelayanan'",negatif,8.5
"'bagus','dapetin','obatnya','repot','apotek','terima,kasih','bagus','konsultasi','dokter','lancar','cepat'",positif,7.916666666666667
"'mudah','informasinya','lengkap'",positif,10.0
"'teratas','membantu','terima,kasih'",positif,8.0
"'akun','tersambung','gopay','saldo','gopay','isinya','mohon','diperbaiki'",negatif,8.25
"'bagus','referensi','kesehatan'",positif,9.666666666666666
"'terima,kasih','dokternya','ramah'",positif,7.75
"'respon','dokter','baik','chat','cepat','dibalas','konsultasi','di,mana','mudah'",positif,7.1
"'cepat','penanganan','bagus'",positif,8.666666666666666
"'he','pembayaran','debit','bni','suportnya','terpaksa','pakai','mandiri'",negatif,8.125
"'aplikasi','cepat','respon','pelayanan','cepat','sukses','bagus'",positif,8.285714285714286
"'aplikasi','rongsokan','cari','obat','driver','gojek','diarahkan','apotek','tutup'",negatif,8.222222222222221
"'konsultasi','tht','langsung','responsif','kasih','resep','bagus','semoga','lekas','sembuh'",positif,8.2
"'dokternya','respon','baik','cepat','detail','konsultasi','bagus'",positif,8.428571428571429
"'dokternya','baik','nyaman','konsultasi','semoga','perbarui'",positif,9.166666666666666
"'bagus','mantap','susah','berobat','aplikasi','bagus'",positif,8.0
"'aplikasi','bagus','membantu','beli','obat','putar','putar','cari','apotek','terima','kasih'",positif,7.454545454545454
"'membantu','sehat','penanganan','cepat','mudah','diakses','terima,kasih'",positif,8.125
"'membantu','mudah','mudah','konsultasi','sembuh'",positif,8.8
"'jelas','aplikasi','pelan','responsif','jelas'",negatif,8.4
"'darurat','bagus'",positif,8.0
"'terlambat','brpa','menit','langsung','dibatalkan','jadwal','konsultasi','uang','pengembalian,dana','chat','botnya','pelayanan','payah','ngrespon'",negatif,8.8
"'terimakasih','saran','resep','terbagus','tatap','muka','dokter'",positif,8.285714285714286
"'membantu','konsultasi','obat','langsung','diterima','terima,kasih','dokter'",positif,8.625
"'bagus','dokternya','baik','pakai','kaget','langsung','beli','obat','pakai','gojek','keren','membantu'",positif,7.583333333333333
"'bagus','layanan','csnya','respon','cepat','tolong','aplikasi','pelan','dokter','asuransi','diterukan'",negatif,8.363636363636363
"'bermanfaat','kesehatan'",positif,11.5
"'dimudahkan','membeli','obat'",positif,9.0
"'membantu','konsultasi','dokter','pelayanan','ramah','jelas','membantu','solusi'",positif,9.125
"'mudah','cepat','informasinya'",positif,9.333333333333334
"'bagus','konsultasi','dokter','cepat','respon','ramah','terima','kasih'",positif,8.0
"'mantap','membantu','seumpama','rumah','sakit','puskesmas'",positif,8.833333333333334
"'puas','pelayanan','terima,kasih','membantu'",positif,8.0
"'aplikasi','konsultasi','anga','mintarsa','bagus','bagus','bagus','terima,kasih','dokter'",positif,8.0
"'aplikasi','membantu','konsultasi','kesehatan'",positif,10.75
"'membantu','solusi','baik','dokter','terpercaya','pengalaman','bagus'",positif,9.0
'membantu',positif,10.0
"'penjelasan','dokter','baik','bagus'",positif,8.25
"'aplikasi','terbaik','suka'",positif,8.333333333333334
"'membantu','cocok','resep','dokter','terima','kasih'",positif,7.833333333333333
"'aplikasi','membantu'",positif,10.0
"'penjelasan','jelas','detail','mudah','mengeti'",positif,8.6
"'bermanfaat','orang'",positif,9.5
"'bismilah','semoga','bermanfaat'",positif,10.0
"'cepat','keluhan','pasien'",positif,8.0
"'dokternya','komunikatif','ramah','sabar','saranya','jelas','secara,keseluruhan','terima,kasih','dokter'",positif,8.545454545454545
"'membantu','era','pandemi','semoga','ditingkatkan','layananya'",positif,9.5
"'dokter','ny','baik','baik','cepat','obat','kasi','obat','terbaik','langgan'",positif,6.7
"'parah','konsultasi','bayar','indonesia','merdeka','mapia','kaya'",negatif,8.428571428571429
"'terima,kasih','membantu'",positif,7.666666666666667
"'pemesanan','respon','salah','coba'",negatif,8.0
"'bagus','semoga','baik'",positif,7.0
"'mengakses','akun','nomor','telepon','hilang','mohon','bantuanya'",negatif,8.428571428571429
"'terbantu','kerumah','sakit','bagus','sembuh','sakit'",positif,8.0
"'sulit','apotek','pakai','puas','rumah'",positif,7.0
"'baiknya','arahkan','pembelian','obat','apotek','terdekat','rumah','pasien','terima','kasih'",positif,8.3
"'aplikasi','membantu','pandemi','manfatnya','saskit','gejala','ringan'",positif,9.142857142857142
"'tolong','filter','berdasarkan','wilayah','praktik','cek'",negatif,8.666666666666666
"'pakai','lumayan','tenang','konsultasi','dokternya'",positif,9.4
"'keren','pakai','asuransi'",positif,8.0
"'membantu','pandemi','rumah','konsultasi'",positif,9.5
"'dokter','rutin','periksa','tangal','tentukan','sesuai','kehamilan','perbulan','mohon','kebijakan','dockter'",positif,8.909090909090908
"'konsultasi','suka'",positif,9.0
"'pengemasan','cepat','pengiriman','cepat','kepepet','malam','malam','butuh','obat','kalah','cepat','terima,kasih'",positif,7.769230769230769
"'bermanfaat','efisien','tenaga','biaya','thanks'",positif,8.8
"'dokternya','ramah','solusi','sesuai','kondisi','konsultasi'",positif,9.166666666666666
"'membantu','pandemi','chat','dokter','cepat','responsif','profesional'",positif,9.142857142857142
"'bagus','membantu'",positif,8.5
"'membantu','cepat','kondisi','mendesak','pasien','datangke','rumah,sakit'",positif,8.25
"'membantu','kondisi','mendadak','mendesak','terima,kasih','semoga','sukses'",positif,8.5
"'bagus','konsultasi','berasa','diskusi','langsung','dokter'",positif,9.0
"'aplikasi','membantu'",positif,10.0
"'takut','rumahsakit','dokternya','bagus','bagus','makasih'",positif,8.833333333333334
"'terima,kasih','konsultasi','dokter','dokternya','ramah','cepat','balas','chat','senang'",positif,7.9
"'membantu','mengenali','penyakit','kucing','konsultasi','dokter','hewan'",positif,9.428571428571429
"'membantu','sakit'",positif,8.5
"'aplikasi','kehidupan','butuh','obat','tingal','pemesanan'",positif,8.833333333333334
"'dokter','jelas','terbantu','merawat','suami','terima,kasih'",positif,7.714285714285714
"'bagus','membantu','susah','cari','obat','aplikasiny','cepat','lengkap','bagus'",positif,7.888888888888889
"'membantu','dimasa','pandemi','mengurangi','kontak','langsung','dokter'",positif,9.285714285714286
"'dokter','melayani','gratis','respon','cepat','kaih','bintang','mencoba','konsultasi'",positif,8.555555555555555
"'bagus','terima','kasih','layanan','cepat','membantu'",positif,8.0
"'bagus','penjelasan','dokternya','detail','pakai','gambar','tubuh','cepat','mudah'",positif,8.222222222222221
"'aplikasi','membantu','sayang','bayar','pakai','ovo'",negatif,7.833333333333333
"'bagus','bermanfaat','respon','cepat','baik','tangap','membantu'",positif,8.285714285714286
"'binggung','ke,mana','aplikasi','membantu','terima,kasih','yah'",positif,7.0
"'menolong','semoga','membantu','masyarakat','kemudahan'",positif,10.2
"'membantu','covid','rumah'",positif,8.0
"'membantu','terima,kasih'",positif,7.666666666666667
"'bagus','aplikasi','membantu','pelayananya','cepat','bagus'",positif,9.0
"'tolong','fitur','gratis','chat','asuransi','spesialis','dokter','dokter'",negatif,8.25
"'tulisan','terhubung','dokter','saldo','terpotong','chat','diskusi','dokternya','aplikasi','jelek'",negatif,8.9
"'konsultasi','cepat'",positif,9.5
"'terima','kasih','membantu'",positif,8.333333333333334
'responya',negatif,10.0
"'dokter','ramah','lansung','point','penjelasan','penyakitnya','pertahankan'",positif,9.857142857142858
"'sunguh','bermanfaat','pandemi','memiliki','anak','sakit','malam'",positif,8.428571428571429
"'terima,kasih','aplikasi','membantu','konsultasi','kesehatan'",positif,9.333333333333334
